1434999021393.73;1;typeD;startStimuli;2;0;;
1434999021410.43;1;typeD;startStimuli;2;0;;
1434999021426.88;1;typeD;startStimuli;2;0;;
1434999021443.76;1;typeD;startStimuli;2;0;;
1434999021460.56;1;typeD;startStimuli;2;0;;
1434999021477.24;1;typeD;startStimuli;2;0;;
1434999021496.14;1;typeD;startStimuli;2;0;;
1434999021513.18;1;typeD;startStimuli;2;0;;
1434999021530.07;1;typeD;startStimuli;2;0;;
1434999021546;1;typeD;startStimuli;2;0;;
1434999021562.58;1;typeD;startStimuli;2;0;;
1434999021579.33;1;typeD;startStimuli;2;0;;
1434999021595.97;1;typeD;startStimuli;2;0;;
1434999021612.54;1;typeD;startStimuli;2;0;;
1434999021628.75;1;typeD;startStimuli;2;0;;
1434999021645.53;1;typeD;startStimuli;2;0;;
1434999021661.99;1;typeD;startStimuli;2;0;;
1434999021678.66;1;typeD;startStimuli;2;0;;
1434999021695.35;1;typeD;startStimuli;2;0;;
1434999021711.82;1;typeD;startStimuli;2;0;;
1434999021728.29;1;typeD;startStimuli;2;0;;
1434999021760.02;1;typeD;startStimuli;2;0;;
1434999021776.67;1;typeD;startStimuli;2;0;;
1434999021796.46;1;typeD;startStimuli;2;0;;
1434999021813.2;1;typeD;startStimuli;2;0;;
1434999021829.84;1;typeD;startStimuli;2;0;;
1434999021846.49;1;typeD;startStimuli;2;0;;
1434999021863.01;1;typeD;startStimuli;2;0;;
